tag,category,aliases,zh,count,notes
elisabeth_von_wettin,4,,伊丽莎白·冯·韦廷,122,Sound Horizon《イドへ至る森へ至るイド》的主角之一
enma-chan,4,enma|enmart,阎魔酱,122,hololive EN 的工作人员，一伊那尔栖的经纪人
fire_emblem_(tiger_&_bunny),4,,火焰纹章（老虎和兔子）,122,《老虎和兔子》中内森·西摩尔的英雄身份
frederica_sawyer,4,sawyer_the_cleaner,弗雷德里卡·索耶（黑礁）,122,《黑礁》中的职业清洁工杀手
graves_(deadlock),4,,格雷夫斯（死锁）,122,游戏《死锁》中登场的角色
hades_izanami,4,izanami_(blazblue),哈迪斯·伊邪那美,122,《苍翼默示录》中统制机构的最高统治者
hagino_chiaki,4,,萩野千秋,122,《雏子笔记》中登场的少女角色
hamin_(plave),4,,河珉（PLAVE）,122,韩国虚拟男团 PLAVE 的成员
harada_sanosuke_(teal_haori_and_hakama)_(fate),4,,原田左之助（浅葱色羽织与袴）（Fate系列）,122,《Fate/Grand Order》中原田左之助生前的浅葱色羽织姿态
harusame_kai_ni_(kancolle),4,春雨改二,春雨改二（舰队Collection）,122,《舰队Collection》中春雨的第二次改造形态
herdier,4,,哈约克,122,宝可梦系列的一般属性精灵
hero_(peach88),4,,勇者,122,画师 peach88 原创漫画的主角
hilda_ware,4,,希尔达·威尔（最终幻想14）,122,《最终幻想14》中伊修加德的机械师，混血儿
ichinose_hana,4,,一之濑花名,122,《慢启动》的主角，重读一年入学的少女
inferna_dragnis_(xoldrek),4,inferna_dragnis,英菲娜·德拉格尼斯,122,画师 Xoldrek 的原创角色，地狱火龙
isabel_(nikke),4,,伊莎贝尔（胜利女神：妮姬）,122,《胜利女神：妮姬》Inherit 部队的可操作角色
isma,4,,伊斯玛,122,《剑风传奇》中跟随格斯的蓝发少女
joe_higashi,4,,东丈,122,《饿狼传说》与《拳皇》系列中的泰拳格斗家
kaguya_(ray)_(cho_kaguya-hime!),4,,辉夜（ray）（超辉夜姬！）,122,辉夜翻唱《ray》时的白色短裤造型
kannazuki_aoi,4,,神无月葵,122,《双天使》的主角之一，变身蓝天使
kirara_tamako_(1st_costume),4,,云母玉子（第一套服饰）,122,彩虹社云母玉子的默认衣装
kishimoto_maria_mirai,4,,岸本·玛利亚·未来,122,日文角色标签kishimoto_maria_mirai，出处未标注
knight_of_despair,4,,绝望骑士,122,《脑叶公司》的异想体，亦登场于废墟图书馆等作
lady_bat,4,,蝙蝠女士,122,《人鱼的旋律》中的反派角色
landorus,4,,土地云,122,《宝可梦》中的传说的宝可梦，天气三云之一
lauda_neill,4,,劳达·尼尔,122,《机动战士高达 水星的魔女》中盖尔的同父异母弟弟
lelei_la_lalena,4,,蕾莱·拉·列娜,122,《GATE 奇幻自卫队》中的年轻贤者
lenhee_(kaito),4,,琳熙,122,为委托者Kaito创作的原创角色，白色长发
louis_(beastars),4,,路易（BEASTARS）,122,《BEASTARS》中的红鹿，戏剧社的明星演员
luthica_preventer,4,,露西卡,122,角色标签 luthica_preventer，译名露西卡，具体出处未标注
makimura_kaori,4,槇村香,槙村香,122,《城市猎人》中冴羽獠的搭档，秀幸的妹妹
megaera_(hades),4,,墨盖拉（哈迪斯）,122,《哈迪斯》中的复仇女神之一
megurine_luka_(vocaloid4),4,,巡音流歌（VOCALOID4）,122,巡音流歌在 VOCALOID4 引擎的新设计
meica_(vtuber),4,meica|meica05|meica_art|meicaliente|memeica,Meica（虚拟主播）,122,阿根廷籍的自然主题 VTuber
mienfoo,4,,功夫鼬,122,宝可梦系列中格斗属性的鼬类宝可梦
mighty_yukiko,4,,麦蒂祐希子,122,日本女子摔角选手，以该擂台名活动
mimori_suzuko,4,,三森铃子,122,日本女性声优，为多部动画配音
miranda_(nikke),4,,米兰达（胜利女神：妮姬）,122,《胜利女神：妮姬》中A.C.P.U.的妮姬
momochi_tamate,4,,百地玉手,122,《Slow Start》中的角色，日文标签名「百地たまて」
mordred_(swimsuit_rider)_(second_ascension)_(fate),4,,莫德雷德（泳装Rider）（第二再临）（Fate系列）,122,泳装 Rider 莫德雷德的第二再临服装
mysterious_idol_x_alter_(fate),4,,谜之偶像X〔Alter〕（Fate系列）,122,《Fate/Grand Order》中由鹤小姐改造的X〔Alter〕
naihe_(male)_(touqi_guaitan),4,佴和,佴和（头七怪谈）,122,《头七怪谈》中的男性角色
narumiya_yu,4,narumiya_yuu,成宫优,122,《为你呐喊之歌》的角色
nekomugi_tororo,4,,猫麦托罗罗,122,独立 VTuber
nipako,4,nipa-ko,妮帕子,122,GodHand 剪钳的官方拟人化吉祥物
nise_maou_kanizeru,4,,伪魔王卡尼泽尔,122,松田优介创作的原创角色，由巨大螃蟹变成的伪魔王
patches_(fromsoftware),4,patches_(dark_souls)|patches_(elden_ring)|patches_the_hyena,帕奇（FromSoftware）,122,FromSoftware 游戏中反复登场的骗子流浪者
prinz_eugen_(between_tipsiness_and_a_wager)_(azur_lane),4,,欧根亲王（醉意与赌约之间）（碧蓝航线）,122,《碧蓝航线》欧根亲王的兔女郎皮肤
probopass,4,,大朝北鼻,122,《宝可梦》中的岩石与钢属性宝可梦，形似摩艾石像
rena_(jiseki_rena),4,,蕾娜,122,画师 jiseki_rena 的原创角色，爱好军事风打扮
rengoku_senjurou,4,,炼狱千寿郎,122,《鬼灭之刃》中炼狱杏寿郎的弟弟
rorschach,4,,罗夏,122,《守望者》的主角，真名沃尔特·科瓦奇
sakurai_aoi,4,,樱井葵,122,《RAIL WARS!》中以成为列车驾驶员为目标的少女
serika_(waitress)_(blue_archive),4,,黑见芹香（服务员）（蔚蓝档案）,122,《蔚蓝档案》中芹香的服务员官方服装
shepherd_(pikmin),4,erma_shepherd,谢泼德（皮克敏）,122,《皮克敏4》中救援队的队长
shinowa_mion,4,shirin_mion,紫輪みおん,122,《Love Live! 莲之空女学院》的学园偶像
sten_mkii_(girls'_frontline),4,sten_mk2_(girls'_frontline)|sten_mk2_(girls_frontline)|stenmk2,司登MkⅡ（少女前线）,122,《少女前线》中代表司登冲锋枪的战术人形
tanemon,4,,种子兽,122,《数码宝贝》中的幼年期数码兽
tarma_roving,4,,塔玛·罗文,122,《合金弹头》系列的主角之一，正规军士兵
tinkatuff,4,,巧锻匠,122,《宝可梦》中的妖精／钢属性宝可梦
valeria_(atelier),4,,瓦蕾莉娅（炼金工房）,122,《蕾斯莱莉娅娜的炼金工房》的主角
wester_(precure),4,wester_(fresh_precure!),韦斯特（光之美少女）,122,《光之美少女》中反派组织迷宫的成员，人类身份为西隼人
yamato_takeru_(third_ascension)_(fate),4,,日本武尊（第三再临）（Fate系列）,122,《Fate/Grand Order》中日本武尊的第三再临形态
yoyohara_tsukasa,4,,代代原司,122,漫画家Orgos作品《Yoyohara》的女主角
yuuhi_riri_(1st_costume),4,,夕阳莉莉（第一套服饰）,122,彩虹社夕阳莉莉的默认校服
zuihou_kai_ni_(kancolle),4,,瑞凤改二（舰队Collection）,122,舰队Collection中瑞凤的改二形态
abstraction_(the_amazing_digital_circus),4,,抽象体（神奇数字马戏团）,121,《神奇数字马戏团》中由人类玩家异变而成的怪物
aesc_(exhibition_attire)_(fate),4,英霊博装,梣（英灵博装）（Fate系列）,121,《FGO》九周年英灵博装中的Aesc
aida_rikako,4,,逢田梨香子,121,日本女性声优，为樱内梨子配音
akamaru_(naruto),4,赤丸,赤丸（火影忍者）,121,《火影忍者》中犬冢牙的忍犬伙伴
altera_moontail,4,altera_cephon,阿尔提拉·月尾,121,《最终幻想14》中的玩家角色，米克特族
amami_haruka_(idolmaster_xenoglossia),4,,天海春香（偶像大师 XENOGLOSSIA）,121,《偶像大师 XENOGLOSSIA》的主角，iDOL Imber的驾驶员
amanokawa_hiro,4,,天之河宙,121,《数码宝贝幽灵游戏》的主角，与伽马兽搭档
amber_(100%_outrider)_(genshin_impact),4,安柏（100%侦察骑士）,安柏（100%侦察骑士）（原神）,121,《原神》中安柏的「100%侦察骑士」替换服装
angell_(path_to_nowhere),4,无期迷途安吉尔,安吉尔（无期迷途）,121,《无期迷途》中登场的角色
aponia_(mesmerizing_blue),4,,阿波尼亚（魅惑之蓝）,121,《崩坏3》中阿波尼亚的官方换装
ark_ranger_black_(nikke),4,black_ark_ranger_(nikke),方舟游侠黑（胜利女神：妮姬）,121,《胜利女神：妮姬》中特摄风格小队方舟游侠的成员
ashley_taylor,4,taylor_ashley,阿什莉·泰勒,121,《魔法纪录》中来自美国加州的魔法少女
baltoy,4,,天秤偶,121,宝可梦系列的地面/超能力属性宝可梦，会进化为念力土偶
baobhan_sith_(academy_outfit)_(fate),4,,芭万·希（学园制服）（Fate系列）,121,《Fate/Grand Order》中该从者的学园制服造型
benares_(honkai_impact),4,benares,贝纳勒斯（崩坏3）,121,《崩坏3》中西琳的伴生巨龙，有人类形态贝拉
borg_(alien_nine),4,,博格（异形9）,121,《异形9》中登场的角色
bugs_bunny,4,,兔八哥,121,《乐一通》的主角，华纳兄弟的招牌角色
byerley_turk_(umamusume),4,,拜耶尔土耳其（赛马娘）,121,《赛马娘》中三女神之一，也是训练AI
calyrex_(rider),4,calyrex_(ice_rider)|calyrex_(shadow_rider),蕾冠王（骑乘形态）,121,蕾冠王骑乘雪暴马或灵幽马的形态
carim_gracia,4,,卡莉姆·格蕾希亚,121,《魔法少女奈叶StrikerS》中登场的角色
caterpillar_(alice_in_wonderland),4,,毛毛虫（爱丽丝梦游仙境）,121,《爱丽丝梦游仙境》中在蘑菇上抽水烟的毛毛虫
chijou_noko,4,,千条乃子,121,日文标签千条のこ对应的角色，出处不详
clair_(fire_emblem),4,,克蕾雅（火焰之纹章）,121,《火焰之纹章 外传》中的天马骑士
cloud_strife_(ball_gown),4,,克劳德·斯特莱夫（舞会礼服）,121,《最终幻想VII 重制版》中克劳德的白色礼服
core_fighter,4,,核心战机,121,《机动战士高达》中的单人小型战斗机
daitaku_helios_(casual)_(umamusume),4,,大拓太阳神（便服）（赛马娘）,121,《赛马娘》中的日常服装
dominica_s._gentile,4,dominica_s_gentile,多米妮卡·S·简泰尔,121,《强袭魔女》中利比里昂的飞行中尉王牌
dunyarzad_(genshin_impact),4,迪娜泽黛,迪娜泽黛（原神）,121,《原神》须弥的NPC，呼玛伊家的大小姐
erika_wagner,4,,艾莉卡·瓦格纳,121,《夜下降生》中光之轮的第四位执行者，人称「绯红骑士」
female_byleth_(sothis_regalia)_(fire_emblem),4,female_byleth_(sublime_light)_(fire_emblem),贝雷丝（苏谛斯礼服）（火焰之纹章）,121,《火焰之纹章 风花雪月》中贝雷丝的苏谛斯礼服
female_fighter_(morino_donguri),4,戦士♀,女战士,121,画师 morino_donguri 的原创角色
female_sensei_(blue_archive)_(mikazukimo_478),4,,老师（女）（蔚蓝档案）,121,画师 mikazukimo 478 创作的女老师形象
fl-chan,4,,FL娘,121,FL Studio 音乐软件的拟人化角色
glimmet,4,,晶光芽,121,宝可梦系列中的岩石／毒属性宝可梦
glowworm_(warship_girls_r),4,萤火虫,萤火虫（战舰少女R）,121,《战舰少女R》中英国驱逐舰萤火虫的拟人角色
hasegawa_mii,4,长谷川実,长谷川美衣,121,《Re:Stage!》中KiRaRe的成员
hyejin_(black_survival),4,,慧珍（黑色幸存者）,121,《黑色幸存者》中的可操作角色，韩国高中生
illustrious_(muse)_(azur_lane),4,,光辉（μ兵装）（碧蓝航线）,121,《碧蓝航线》中光辉的偶像造型
imaizumi_(imaizumin-chi),4,,今泉庆太,121,《今泉家似乎成了辣妹聚集地》的男主角
irido_yume,4,伊理戸结女,伊理户结女,121,《继母的拖油瓶是我的前女友》的女主角
irys_(holonatsu_paradise)_(hololive),4,,IRyS（holoNatsu Paradise）（hololive）,121,IRyS 的 holoNatsu Paradise 泳装服饰
iyo_(fate),4,,壹与（Fate系列）,121,《FGO》咕哒咕哒活动中的从者，邪马台国巫女
janghwa_(last_origin),4,蔷花,蔷花（最后的起源）,121,《最后起源》的角色
juzumaru_tsunetsugu,4,,数珠丸恒次,121,《刀剑乱舞》中的太刀，天下五剑之一
kaden_(fire_emblem),4,nishiki_(fire_emblem_if),锦（火焰之纹章）,121,《火焰之纹章 if》中的妖狐少年
kamen_rider_kaixa,4,,假面骑士Kaixa,121,《假面骑士555》中的副骑士
kanade_suzu,4,,花奏铃,121,《妖幻三重奏》的妖巫女，爱吃甜食
kitaoji_sakura,4,kitaouji_sakura,北大路樱,121,《偶像活动》中的偶像
kogami_ryoken,4,,鸿上了见,121,《游戏王VRAINS》中的角色，虚拟形象为Revolver
komadori_renge,4,,驹鸟莲华,121,名为驹鸟莲华的角色，具体作品不详
kurokawa_izana,4,,黒川イザナ,121,罗马字角色标签 kurokawa_izana，出处与设定均不详
kurosaki_shun_(yu-gi-oh!),4,shay_obsidian,黑咲隼（游戏王）,121,《游戏王ARC-V》中抵抗运动的首领
kylar_(female)_(degrees_of_lewdity),4,,凯拉（女）（欲都孤儿）,121,《欲都孤儿》中凯拉的女性版本
leon_geeste,4,,里昂·D·S·盖斯特,121,《星之海洋2》中的天才猫族少年
little_girl_saniwa_(touken_ranbu),4,,小审神者（刀剑乱舞）,121,《刀剑乱舞》中幼年化的女性审神者
louhi_(third_ascension)_(fate),4,,娄希（第三再临）（Fate系列）,121,《Fate/Grand Order》中娄希的第三再临形态，外貌更年长
maltese_tiger_(kemono_friends),4,,马耳他虎（兽娘动物园）,121,《兽娘动物园》中马耳他虎的拟人化角色
meditite,4,,玛沙那,121,《宝可梦》的格斗与超能力属性宝可梦
mikogami_riko,4,,御子神莉子,121,《动物侦探》中的登场角色
milk_(blooming_bunny)_(nikke),4,,米尔克（兔女郎）（胜利女神：妮姬）,121,《胜利女神：妮姬》中米尔克的官方兔女郎服装
mimi-sentry_(flyingpiggles),4,mimi-sentry|mimi_sentry|mimisentry,咪咪步哨娘,121,《军团要塞2》中迷你步哨枪的拟人化角色
mincy_(omori),4,,米希（OMORI）,121,《OMORI》的角色
minior_(violet_core),4,,小陨星（紫色核心）,121,《宝可梦》小陨星的紫色核心形态
misaka_imouto_10032,4,,御坂妹妹10032号,121,《魔法禁书目录》中御坂美琴的克隆体之一
mizuguchi_aki,4,水口亜季,水口亚季,121,《恋语轻唱》中水口美希的姐姐
moge-ko,4,,もげ子,121,《Mogeko Castle》中的反派之一，具有Mogeko特征
murakami_fumio,4,,村上文绪,121,标签原名「村上文緒」，出处与身份未标注
myrrh_(arknights),4,末药,末药（明日方舟）,121,《明日方舟》的医疗干员，沃尔珀族
nanase_ririko,4,,七濑凛凛子,121,名为Nanase Ririko的角色
narita_taishin_(casual)_(umamusume),4,,成田大进（便服）（赛马娘）,121,《赛马娘》成田大进的便服
neko_(amamiya_kokoro),4,,猫（天宫心）,121,彩虹社天宫心的吉祥物
new_jersey_(snow-white_ceremony)_(azur_lane),4,幸福纯白,新泽西（纯白婚礼）（碧蓝航线）,121,《碧蓝航线》中新泽西的婚纱造型
nino_(arakawa),4,,妮诺,121,画师 Arakawa 创作的原创角色
nira-chan_(obenkyou_shitoiteyo)_(zutomayo),4,,尼拉酱（请好好学习）（永远是深夜有多好）,121,永远是深夜有多好「お勉強しといてよ」音乐视频中的角色
onisaki_kirara,4,onizaki_kirara,鬼崎绮罗罗,121,《对魔忍》系列中的角色
otonashi_ayana,4,,音无彩名,121,KeroQ视觉小说中的常驻角色，出现于《美好的每一天》等作品
ots-14_(ruler_of_the_banquet)_(girls'_frontline),4,,OTs-14（宴会之主）（少女前线）,121,《少女前线》中OTs-14的第三套皮肤
perth_(swimsuit)_(kancolle),4,,珀斯（泳装）（舰队Collection）,121,《舰队Collection》中珀斯的泳装服装
pillowdear,4,,Pillowdear,121,以 ASMR 内容闻名的英语圈独立 VTuber
ponto_nei_(1st_costume),4,先斗宁（通常）,先斗宁（第一套服饰）,121,NIJISANJI 先斗宁的第一套服饰，水手服造型
pride_(fma),4,,普莱德（钢之炼金术师）,121,《钢之炼金术师》中的人造人，代表傲慢，本体为塞利姆
princess_koyuki_(cocri),4,,小雪公主,121,画师 cocri 创作的原创角色，名为小雪公主
qinglong_(housamo),4,,青龙（东京放课后召唤师）,121,《东京放课后召唤师》中的角色青龙，具体身份未详
receptionist_girl_(amagi_shino),4,,前台小姐,121,画师 Amagi Shino 的原创角色
richard_sterling,4,,理查德·斯特林,121,《第五人格》中的求生者，代号「骑士」
ring_(ring_fit_adventure),4,,灵环（健身环大冒险）,121,《健身环大冒险》中的魔法环，玩家的伙伴
rocbouquet_(saga),4,,洛克布凯（沙加）,121,《浪漫沙加2》七英雄中唯一的女性，擅长魅惑魔法
rococo_(omori),4,,洛可可（OMORI）,121,《OMORI》中的角色
roxanne_(isekai_meikyuu_de_harem_wo),4,,罗克珊（异世界迷宫开后宫）,121,《异世界迷宫开后宫》中道夫的第一位奴仆兼同伴
ryu_(breath_of_fire_ii),4,ryu_ii|ryuu_(breath_of_fire_ii),隆（龙战士2）,121,《龙战士2》的主角
saitou_miyako,4,,斋藤美弥子,121,《我推的孩子》中莓Production 社长，星野兄妹的养母
sakura_(sergestid_shrimp_in_tungkang),4,,樱（东港樱虾）,121,《东港樱虾》中樱花虾的拟人化角色
seha_lee,4,,李世河（封印者）,121,《封印者》中的主角
